Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
Karon	main_voy	karon	R	Borg	85 R	PERSONNEL	HIROGEN	OFFICER	4	9	9				[Borg][DQ]	(CMD)	Hirogen		Hunting Vessel	Hirogen Hunt	OFFICER * Leadership  * Treachery  * Anthropology  x2 * Navigation  * Exobiology \DL/ Hirogen  Disruptor Rifle
Karr	main_voy	karr	R	Borg	86 R	PERSONNEL	HIROGEN	OFFICER	7	8	9				[Borg][DQ]	(CMD)	Hirogen			Hirogen Hunt	OFFICER * Leadership  x2 * Diplomacy  * Honor  * Law  * Computer  Skill * Anthropology * Astrophysics
Netek	main_voy	netek	R+	Borg	88 R	PERSONNEL	HIROGEN	OFFICER	5	7	10				[Borg][DQ]	(CMD)	Hirogen		Venatic Hunter	Hirogen Hunt	OFFICER * Transporter  Skill * Navigation  * Geology  * Stellar  Cartography * Exobiology
Turanj	main_voy	turanj	U	Borg	91 U	PERSONNEL	HIROGEN	SECURITY	2	6	9				[Borg][DQ]	(CMD)	Hirogen			Hirogen Hunt (Karr)	SECURITY * Treachery  x2 * Leadership  * Geology  * Stellar  Cartography
Hajur	main_voy	hajurhir	R+	Borg	80* R	PERSONNEL	HIROGEN/NON-ALIGNED	CIVILIAN	7	9	9				[Borg][DQ]	(CMD)	Hirogen				CIVILIAN * Leadership  * Biology  * MEDICAL  * Anthropology  * Geology  * Archaeology
Hajur*	main_voy	hajurna	R+	Borg	80* R*	PERSONNEL	HIROGEN/NON-ALIGNED	CIVILIAN	7	9	9				[Borg][DQ]	(CMD)	Hirogen				CIVILIAN * Leadership  * Biology  * MEDICAL  * Anthropology  * Geology  * Archaeology
% Tanar	main_voy	tanar	C	Borg	95 C	PERSONNEL	KAZON	SCIENCE	6	6	7				[Borg][DQ]	(STF)	Kazon			The Kazon Collective (Nistrim)	SCIENCE * Archaeology  * Biology  * Anthropology
Lagren	main_voy	lagren	U	Borg	93 U	PERSONNEL	KAZON	ENGINEER	5	7	6				[Borg][DQ]	(STF)	Kazon			The Kazon Collective (Ogla)	ENGINEER * Physics  * Geology  * Exobiology
Surat	main_voy	surat	R	Borg	94 R	PERSONNEL	KAZON	OFFICER	4	7	8				[Borg][DQ]	(CMD)	Kazon		Kazon Raider	The Kazon Collective (Mostral)	OFFICER * Leadership  * Treachery  * Diplomacy  * SECURITY  * Astrophysics
% Kamok	main_voy	kamok	C	Borg	97 C	PERSONNEL	KLINGON	SECURITY	5	6	7				[Borg][DQ]	(STF)	Klingon				SECURITY * Computer  Skill
Ch'Regha	main_voy	chregha	U	Borg	96 U	PERSONNEL	KLINGON	MEDICAL	7	6	7				[Borg][DQ]	(STF)	Klingon				MEDICAL * Exobiology  * Archaeology  * Honor
Kohlar	main_voy	kohlar	R	Borg	98 R	PERSONNEL	KLINGON	OFFICER	8	8	7				[Borg][DQ]	(CMD)	Klingon		I.K.C. Voq'leng		OFFICER * Diplomacy  * Honor  * Anthropology  * Leadership  * Stellar  Cartography \DL/ Auto-Destruct  Sequence
Morak	main_voy	morak	U	Borg	99 U	PERSONNEL	KLINGON	SCIENCE	5	7	6				[Borg][DQ]	(STF)	Klingon				SCIENCE * Transporter  Skill * Astrophysics  * Physics * If on  I.K.C. Voq'leng, it is attributes all +1.
T'Greth	main_voy	tgreth	U	Borg	100 U	PERSONNEL	KLINGON	OFFICER	5	7	7				[Borg][DQ]	(CMD)	Klingon				OFFICER * Leadership  * Geology  * Navigation  * ENGINEER
B'Elanna	main_voy	belanna	R+	Borg	101 R	PERSONNEL	NON-ALIGNED	ENGINEER	6	8	8				[Maq][Borg]	(STF)	Human	B'Elanna Torres			ENGINEER * SECURITY  * Computer  Skill x2 * Astrophysics * If  aboard a [Maq] ship, it is attributes all +2.
Captain Chakotay	main_voy	captainchakotay	R+	Borg	102 R	PERSONNEL	NON-ALIGNED	OFFICER	8	8	8				[Maq][Borg]	(CMD)	Human	Chakotay	Liberty		OFFICER * Leadership  * Navigation  * Anthropology  * Honor * Your  other [Maq] personnel here are attributes all +2.
Fennim	main_voy	fennim	R	Borg	103 R	PERSONNEL	NON-ALIGNED	SCIENCE	4	10	6				[Borg][DQ]	(STF)	Humanoid				SCIENCE * MEDICAL  x2 * Exobiology  * Anthropology * Your  Vidiians are immune to The Phage.
Kes *BORG	main_voy	kes	R	Borg	105 R	PERSONNEL	NON-ALIGNED	CIVILIAN	3	9	4				[Borg][DQ]	(STF)	Okampa	Kes		War Council	CIVILIAN * Empathy  x2 * Physics  * Navigation  * Treachery  * MEDICAL * May  not be stunned.
Lansor	main_voy	lansor	U	Borg	106 U	PERSONNEL	NON-ALIGNED	SCIENCE	4	7	8				[Def][Borg][DQ]		Humanoid/Borg				SCIENCE * When  reported, may download Marika and P'Chan (if not in play). * Physics * SECURITY  --- Discard at end of turn if Marika and P'Chan not in play.
Mabus	main_voy	mabus	U	Borg	107 U	PERSONNEL	NON-ALIGNED	V.I.P.	3	8	7				[Borg][DQ]	(CMD)	Trabe			War Council	V.I.P. * Treachery  x2 * Diplomacy  * SECURITY * Once  per game, may kill one Maje present.
One	main_voy	one	R+	Borg	110 R	PERSONNEL	NON-ALIGNED	SCIENCE	8	6	10				[Com][Nav][Def][Borg][DQ]		Borg				SCIENCE * Youth  * May  beam himself through any SHIELDS. * Shares  all regular skills from all Borg at this location.
P'Chan	main_voy	pchan	U	Borg	112 U	PERSONNEL	NON-ALIGNED	CIVILIAN	7	7	6				[Com][Borg][DQ]		Humanoid/Borg	Four of Nine		War Council	CIVILIAN * When  reported, may download Lansor and Marika (if not in play). * Computer  Skill * Honor  * MEDICAL  ---  Discard at end of turn if Lansor and Marika not in play.
Sullin	main_voy	sullin	R	Borg	115 R	PERSONNEL	NON-ALIGNED	SCIENCE	5	12	1				[Borg][DQ]		Alien				SCIENCE * SCIENCE  * ENGINEER  * Geology  x2 * Physics  x2
The Artificial Intelligence	main_voy	theartificialintelligence	U	Borg	116 U	PERSONNEL	NON-ALIGNED	SCIENCE	6	15	TH				[Borg][DQ]		Human				SCIENCE * SCIENCE  * Biology  * Stellar  Cartography * Computer  Skill x2
Orum	main_voy	orumna	R+	Borg	111 R	PERSONNEL	NON-ALIGNED/ROMULAN	CIVILIAN	7	8	6				[Com][Borg][DQ]	(CMD)	Romulan/Borg			War Council	CIVILIAN * MEDICAL  * Cybernetics  * Computer  Skill * Exobiology  * Anthropology
Orum*	main_voy	orumrom	R+	Borg	111 R*	PERSONNEL	NON-ALIGNED/ROMULAN	CIVILIAN	7	8	6				[Com][Borg][DQ]	(CMD)	Romulan/Borg			War Council	CIVILIAN * MEDICAL  * Cybernetics  * Computer  Skill * Exobiology  * Anthropology
% Thenelak	main_voy	thenelak	C	Borg	117 C	PERSONNEL	ROMULAN	ENGINEER	5	7	5				[Borg]	(STF)	Romulan				ENGINEER * Physics
% Dilanum	main_voy	dilanum	C	Borg	118 C	PERSONNEL	VIDIIAN	ENGINEER	3	7	5				[Borg][DQ]	(STF)	Vidian				ENGINEER * SCIENCE  * Stellar  Cartography * Treachery
% Sinaren	main_voy	sinaren	C	Borg	119 C	PERSONNEL	VIDIIAN	MEDICAL	6	7	4				[Borg][DQ]	(STF)	Vidian				MEDICAL * Biology  * Geology  * Archaeology
% Borg Cube *BORG	main_voy	borgcubeborg	U	Borg	120 U	SHIP	BORG	BORG CUBE	8	24	24	45			[FC][DQ]	[Com][Nav][Nav][Def][Borg][Borg][Borg]					Your Borg personnel and equipment may report aboard. Tractor Beam
% Borg Probe	main_voy	borgprobe	C	Borg	121 C	SHIP	BORG	BORG PROBE	8	6	6	10			[BORG][DQ]	[Nav][Borg]					May report with crew to any Delta Quadrant location (limit 3 cards aboard) if your Borg Queen in play. Tractor Beam
% Borg Tactical Cube	main_voy	borgtacticalcube	R	Borg	123 R	SHIP	BORG	CLASS 4 TACTICAL CUBE	7	28	28	50			[BORG][DQ]	[Nav][Nav][Def][Def][Borg][Borg][Borg]					Your equipment and Borg personnel may report aboard (for free, once each turn, if a [Def] personnel). Tractor Beam
Borg Queen's Ship	main_voy	borgqueensship	R	Borg	122 R	SHIP	BORG/	BORG QUEEN'S SHIP	9	14	14	20			[BORG][DQ]	[Com][Nav][Def]			Borg Queen		May be fully staffed by Borg Queen. Your equipment and Borg personnel may report aboard. Tractor Beam
U.S.S. Dauntless	main_voy	ussdauntlessna	R+	Borg	131* R	SHIP	FEDERATION/NON-ALIGNED	DAUNTLESS	10	7	8				[Borg][DQ]	(CMD)(STF)	(STF)		Arturis		May be fully staffed by Arturis. Holodeck  \DL/ Quantum  Slipstream Drive
U.S.S. Dauntless*	main_voy	ussdauntlessfed	R+	Borg	131* R*	SHIP	FEDERATION/NON-ALIGNED	DAUNTLESS	10	7	8				[Borg][DQ]	(CMD)(STF)	(STF)		Arturis		May be fully staffed by Arturis. Holodeck  \DL/ Quantum  Slipstream Drive
U.S.S. Prometheus	main_voy	ussprometheusfed	R+	Borg	124 R	SHIP	FEDERATION/ROMULAN	PROMETHEUS	10	9	9				[Borg]	(CMD)(CMD)	(STF)		Rekar		May download Multivector Assault Mode when in battle. Holodeck, Tractor Beam
U.S.S. Prometheus*	main_voy	ussprometheusrom	R+	Borg	124 R*	SHIP	FEDERATION/ROMULAN	PROMETHEUS	10	9	9				[Borg]	(CMD)(CMD)	(STF)		Rekar		May download Multivector Assault Mode when in battle. Holodeck, Tractor Beam
% Hunting Vessel	main_voy	huntingvessel	C	Borg	125 C	SHIP	HIROGEN	LIGHT CRUISER	7	X	9				[Borg][DQ]	(STF)	(STF)		Decaren, Idrin, Karon		X=7+ number of your other staffed [Hir] ships here. Tractor Beam
% Venatic Hunter	main_voy	venatichunter	R	Borg	126 R	SHIP	HIROGEN	VENATIC	9	10	12				[Borg][DQ]	(CMD)(STF)	(STF)		Netek		Holodeck, Tractor Beam
% Kazon Fighter	main_voy	kazonfighter	U	Borg	127 U	SHIP	KAZON	FIGHTER/SHUTTLECRAFT	7	5	5				[Borg][DQ]				Karden		May report for free aboard your Kazon Raider if no ships aboard. \DL/ Blue  Alert  --- Has no transporters.
I.K.C. Voq'leng	main_voy	ikcvoqleng	R+	Borg	128 R	SHIP	KLINGON	D-7	6	5	6				[Borg][DQ]		(STF)		Kohlar		Cloaking Device, Tractor Beam \DL/ Home  Away From Home
Liberty	main_voy	liberty	R+	Borg	129 R	SHIP	NON-ALIGNED	ANTARES	8	6	6				[Maq][Borg]	[Maq]			Captain Chakotay		Your [Maq] personnel may report aboard. May be your seed at Caretaker's Array.
The Think Tank's Ship	main_voy	thethinktanksship	R	Borg	130 R	SHIP	NON-ALIGNED	UNKNOWN	9	6	18				[Borg][DQ]	[Think Tank personnel]			Kurros		Cloaking Device, Holodeck, Tractor Beam
CRODEN'S KEY	main	crodenskey	R	Dom	R	ARTIFACT									[Dom]						Seeds only in Gamma Quadrant. Use as an Equipment card. Where present, allows docking/undocking at, and walking into/out of, any player's ship or facility (as appropriate).
ORB OF PROPHECY AND CHANGE	main	orbofprophecyandchange	R	Dom	R	ARTIFACT									[Dom]						Use as equipment card. Once each turn, you may glance at the top card of your draw deck. Insert it anywhere within your draw deck if you wish. (Not duplicatable.)
THE EARRING OF LI NALAS	main	theearringoflinalas	R	Dom	R	ARTIFACT									[Dom]						Use as Equipment card. Once in play, if Li Nalas then earned from Rescue Prisoners, doubles its point box. Also, Resistance personnel are attributes all +3. (Not duplicatable.)
CRISIS	main	crisis	C	Dom	C	DILEMMA	Planet								Dom						To get past requires Leadership (or [Com] and [Def] icons) in Away Team and an OFFICER-classification personnel (or 2 [Def] Borg) aboard your ship at this location.
FOUNDER SECRET	main	foundersecret	R	Dom	R	DILEMMA	Planet								Dom						To get past requires a changeling OR Interphase Generator OR Croden's Key OR CUNNING>40 and any tricorder OR STRENGTH>70 OR 4 [Def] drones OR Breen CRM114.
SURPRISE ASSAULT	main	surpriseassault	C	Dom	C	DILEMMA	Planet								Dom						Unless Leadership, 2 OFFICER and 2 SECURITY present OR 2 hand weapons present, kills 2 personnel (lowest CUNNING first, then lowest STRENGTH). Discard dilemma.
NAVIGATIONAL HAZARDS	main	navigationalhazards	C	Dom	C	DILEMMA	Space								Dom						To get past requires Stellar Cartography and 2 Navigation.
BERSERK CHANGELING	main	berserkchangeling	U	Dom	U	DILEMMA	Space/Planet								Dom						Unless 2 hand weapons OR 3 SECURITY OR Changeling Sweep OR Shape-Shift Inhibitor OR Interphase Generator OR Mora Pol present, kills a non- changeling present (random selection).
CHULA: PICK ONE TO SAVE TWO	main	chulapickonetosavetwo	U	Dom	U	DILEMMA	Space/Planet								Dom						To get past requires three personnel present (random selection) to face thialo. Choose one of those three to return to your hand, or all three are "stopped".
CHULA: THE CHANDRA	main	chulathechandra	R	Dom	R	DILEMMA	Space/Planet								Dom						One person (random selection) must continue, along with all crew or away team members who have at least one attribute number matching the personnel. Others are stopped.
CHULA: THE DICE	main	chulathedice	C	Dom	C	DILEMMA	Space/Planet								Dom						To get past requires one personnel with INTEGRITY>6, another with CUNNING>7 and the third with STRENGTH>8.
FRIENDLY FIRE	main	friendlyfire	C	Dom	C	DILEMMA	Space/Planet								[2][Dom]						Unless 2 Leadership and 2 SECURITY present, kills one personnel (random selection); place dilemma on this mission (or this Empok Nor); it cannot be attempted or scouted. Empok Nor related.
MISSION FATIGUE	main	missionfatigue	U	Dom	U	DILEMMA	Space/Planet								[3][Dom]						Unless Empathy and Leadership present, place atop mission. Each subsequent dilemma or Q-Flash seeded here first "stops" one non-Borg personnel present (random selection).
SLEEPER TRAP	main	sleepertrap	R	Dom	R	DILEMMA	Space/Planet								Dom						Opponent may download to one site or planet here up to three different % Cardassians and one hand weapon. They may (if possible) initiate personnel battle. Discard dilemma. Empok Nor related.
DOMINION PADD	main	dominionpadd	C	Dom	C	EQUIPMENT									[Dom]						Dominion use only. Each of your personnel present is CUNNING +2. (Cumulative.)
JEM'HADAR BIRTHING CHAMBER	main	jemhadarbirthingchamber	C	Dom	C	EQUIPMENT									[Dom]						Where present, each of your Jem'Hadar Birthing Chambers allows you to report one % Young Jem'Hadar (for free) each turn, regardless of quadrant.
JEM'HADAR DISRUPTOR	main	jemhadardisruptor	C	Dom	C	EQUIPMENT									[Dom]						Dominion and Non-Aligned use only. Each of your personnel present is STRENGTH +2. (Cumulative.)
JEM'HADAR DISRUPTOR RIFLE	main	jemhadardisruptorrifle	U	Dom	U	EQUIPMENT									[Dom]						Dominion and Non-Aligned use only. Each of your personnel present is STRENGTH +3, but loses 1 Diplomacy unless aboard your ship.
KETRACEL-WHITE	main	ketracelwhite	C	Dom	C	EQUIPMENT									[3][Dom]						Where present, prevents "white deprivation". Counts down only if you have [KW] personnel present. (Your Vorta may "ration" just one Ketracel-White present to count down.)
CREW REASSIGNMENT	main	crewreassignment	U	Dom	U	EVENT									[Dom]						Plays on table. Your /Ent-E\ personnel may staff ships as (STF). Also, each of your personnel with a special staffing icon may report to your ship with same icon. (Captain's Order.)
ESPIONAGE: DOMINION ON FEDERATION	main	espionagedominiononfed	C	Dom	C	EVENT									[Dom]						Plays on any Federation mission (for free if your <Fed> personnel is there). Your Dominion personnel may now attempt this mission. Discard after mission completed.
ESPIONAGE: DOMINION ON KLINGON	main	espionagedominiononklingon	C	Dom	C	EVENT									[Dom]						Plays on any Klingon mission (for free if your <Klg> personnel is there). Your Dominion personnel may now attempt this mission. Discard after mission completed.
ESPIONAGE: DOMINION ON ROMULAN	main	espionagedominiononrom	C	Dom	C	EVENT									[Dom]						Plays on any Romulan mission (for free if your <Rom> personnel is there). Your Dominion personnel may now attempt this mission. Discard after mission completed.
FAIR PLAY	main	RR3V-Fair-Play	U	Dom	U	EVENT									[Hidden][Ref][Dom]						Seeds or plays on table; may not be nullified. No player may solve an opponent's unique mission unless its point box shows at least 40 points OR both players have a copy of it in play.
INVASIVE BEAM-IN	main	invasivebeamin	C	Dom	C	EVENT									[Hidden][Dom]						Seeds or plays on table. Invasive transporters, when operated by Transporter Skill personnel, may beam through any SHIELDS (even those of a Nor).
SISKO 197 SUBROUTINE	main	sisko197subroutine	U	Dom	U	EVENT									[Hidden][Dom]						Seeds or plays on table. Plays on your Nor's Ops. Nor may not be moved or commandeered. Any player may nullify with 4 Computer Skill present. (Immune to Kevin Uxbridge.)
TACTICAL CONSOLE	main	tacticalconsole	U	Dom	U	EVENT									[Dom]						Plays on your ship docked at your facility. While you have Miles O'Brien or a SECURITY-classification personnel aboard, ship is weapons +3. (Captain's Order.)
TREATY: BAJORAN/DOMINION	main	treatybajorandominion	C	Dom	C	EVENT									[Dom]						Plays on table (for free if you have Kai Winn or The Emissary in play). Your Bajoran and Dominion affiliations recognize this treaty. They can now mix and cooperate.
TREATY: CARDASSIAN/DOMINION	main	treatycardassiandominion	C	Dom	C	EVENT									[Hidden][Dom]						Seeds or plays on table (plays for free if you have Dukat in play). Your Cardassian and Dominion affiliations recognize this treaty. They can now mix and cooperate.
TREATY: ROMULAN/DOMINION	main	treatyromulandominion	C	Dom	C	EVENT									[Dom]						Plays on table (for free if you have Senator Vreenak in play). Your Romulan and Dominion affiliations recognize this treaty. They can now mix and cooperate.
Primary Supply Depot	main	primarysupplydepot	C	Dom	C	FACILITY	DOMINION	OUTPOST			30				[Dom][GQ]						Seeds at any non-homeworld Gamma Quadrant mission. Your non-weapon equipment may seed aboard (limit three). Resets countdowns of Ketracel- White aboard. Does not repair ships.
Remote Supply Depot	main	remotesupplydepot	C	Dom	C	FACILITY	DOMINION	OUTPOST			30				[Dom]						Build where you have a [Dom] ENGINEER. Your equipment may report aboard, for free, regardless of quadrant. Resets countdowns of Ketracel-White aboard. Does not repair ships.
The Great Link	main	thegreatlink	R	Dom	R	FACILITY	DOMINION	HEADQUARTERS			46				[Dom][GQ]						Seeds or plays on Founders' homeworld. Ketracel-White on planet does not count down. Once per turn, one Founder OR one HQ card may play for free here. (Not duplicatable.)
Office of The President	main	officeofthepresident	R	Dom	R	FACILITY	FEDERATION	HEADQUARTERS			42				[Dom]						Seeds or plays on Earth. Once per turn, one Federation Ambassador, Admiral, Vice-Admiral or President OR one HQ card may play for free here. (Not duplicatable.)
The Great Hall	main	thegreathall	R	Dom	R	FACILITY	KLINGON	HEADQUARTERS			44				[Dom]						Seeds or plays on Qo'noS. Once per turn, one Klingon Emperor, Chancellor or personnel with "High Council" in lore OR one HQ card may play for free here. (Not duplicatable.)
Empok Nor	main	empoknor	R	Dom	R	FACILITY	NEUTRAL	STATION		0/6	16/34				[Dom]						Uncontrolled: Cardassian mining station abandoned in 2372. Seeds (uncontrolled) during mission phase at a % mission. Dilemmas related to Empok Nor may seed beneath station. No reporting aboard. Once no dilemmas remain, any player may commandeer; then flip over. (Not duplicatable.)  ---  Controlled: Abandoned mining station recently repaired and activated. When first flipped, each player may download to station any number of different compatible Site and Equipment cards. Normal reporting now allowed. (Not duplicatable.)
Empok Nor*	main	empoknorback	R	Dom	R*	FACILITY	NEUTRAL	STATION		0/6	16/34				[Dom]						Uncontrolled: Cardassian mining station abandoned in 2372. Seeds (uncontrolled) during mission phase at a % mission. Dilemmas related to Empok Nor may seed beneath station. No reporting aboard. Once no dilemmas remain, any player may commandeer; then flip over. (Not duplicatable.)  ---  Controlled: Abandoned mining station recently repaired and activated. When first flipped, each player may download to station any number of different compatible Site and Equipment cards. Normal reporting now allowed. (Not duplicatable.)
